order_id,product,quantity_ordered,price_each,order_date,purchase_address
197168,27in 4K Gaming Monitor,1,389.99,2019-05-30 16:48:00,"928 Wilson St, New York City, NY 10001"
197169,Macbook Pro Laptop,1,1700,2019-05-13 17:49:00,"468 6th St, Boston, MA 02215"
197170,AAA Batteries (4-pack),1,2.99,2019-05-16 21:07:00,"79 7th St, New York City, NY 10001"
197171,Wired Headphones,1,11.99,2019-05-11 20:56:00,"370 Elm St, Dallas, TX 75001"
197172,Apple Airpods Headphones,1,150,2019-05-27 08:52:00,"475 Lincoln St, Portland, OR 97035"
197173,Macbook Pro Laptop,1,1700,2019-05-18 18:19:00,"593 River St, San Francisco, CA 94016"
197174,LG Dryer,1,600.0,2019-05-08 01:04:00,"912 11th St, Los Angeles, CA 90001"
197175,USB-C Charging Cable,1,11.95,2019-05-31 17:20:00,"578 10th St, San Francisco, CA 94016"
197176,Lightning Charging Cable,1,14.95,2019-05-26 22:08:00,"746 Highland St, New York City, NY 10001"
197177,Wired Headphones,1,11.99,2019-05-16 22:53:00,"512 Jackson St, Dallas, TX 75001"
197178,Lightning Charging Cable,1,14.95,2019-05-26 11:52:00,"401 River St, New York City, NY 10001"
197179,ThinkPad Laptop,1,999.99,2019-05-30 00:20:00,"228 Highland St, Los Angeles, CA 90001"
197180,Wired Headphones,1,11.99,2019-05-15 13:41:00,"820 South St, Seattle, WA 98101"
197181,Bose SoundSport Headphones,1,99.99,2019-05-23 23:03:00,"210 Ridge St, San Francisco, CA 94016"
197181,iPhone,1,700,2019-05-23 23:03:00,"210 Ridge St, San Francisco, CA 94016"
197182,AA Batteries (4-pack),1,3.84,2019-05-08 13:12:00,"603 Lake St, San Francisco, CA 94016"
197183,Wired Headphones,1,11.99,2019-05-13 11:52:00,"442 North St, San Francisco, CA 94016"
197184,AA Batteries (4-pack),1,3.84,2019-05-10 07:59:00,"619 11th St, Dallas, TX 75001"
197185,AA Batteries (4-pack),2,3.84,2019-05-07 09:53:00,"219 Main St, Atlanta, GA 30301"
197186,Lightning Charging Cable,1,14.95,2019-05-30 12:16:00,"913 7th St, Portland, OR 97035"
197187,Lightning Charging Cable,1,14.95,2019-05-21 14:30:00,"791 Hickory St, New York City, NY 10001"
197188,Lightning Charging Cable,1,14.95,2019-05-27 19:33:00,"119 Hickory St, San Francisco, CA 94016"
197189,AA Batteries (4-pack),1,3.84,2019-05-16 07:20:00,"368 Jackson St, San Francisco, CA 94016"
197190,AA Batteries (4-pack),1,3.84,2019-05-11 09:54:00,"979 Washington St, Seattle, WA 98101"
197191,Wired Headphones,1,11.99,2019-05-31 10:02:00,"721 1st St, San Francisco, CA 94016"
197192,AA Batteries (4-pack),2,3.84,2019-05-21 15:28:00,"323 9th St, Boston, MA 02215"
197193,AAA Batteries (4-pack),4,2.99,2019-05-05 12:03:00,"441 8th St, Atlanta, GA 30301"
197194,AAA Batteries (4-pack),2,2.99,2019-05-26 15:22:00,"553 2nd St, Los Angeles, CA 90001"
197195,Wired Headphones,1,11.99,2019-05-04 16:20:00,"462 River St, Los Angeles, CA 90001"
197196,Lightning Charging Cable,1,14.95,2019-05-24 15:40:00,"370 7th St, San Francisco, CA 94016"
197197,AAA Batteries (4-pack),1,2.99,2019-05-25 11:44:00,"455 Ridge St, Portland, OR 97035"
197198,34in Ultrawide Monitor,1,379.99,2019-05-14 14:28:00,"959 North St, San Francisco, CA 94016"
197199,AAA Batteries (4-pack),1,2.99,2019-05-31 13:51:00,"831 Washington St, Austin, TX 73301"
197200,AAA Batteries (4-pack),2,2.99,2019-05-03 09:31:00,"732 River St, San Francisco, CA 94016"
197201,ThinkPad Laptop,1,999.99,2019-05-26 17:43:00,"631 Willow St, New York City, NY 10001"
197202,Lightning Charging Cable,1,14.95,2019-05-27 10:00:00,"717 4th St, New York City, NY 10001"
197203,AA Batteries (4-pack),1,3.84,2019-05-17 22:43:00,"876 12th St, Atlanta, GA 30301"
197204,34in Ultrawide Monitor,1,379.99,2019-05-12 09:58:00,"703 9th St, Seattle, WA 98101"
197205,Bose SoundSport Headphones,1,99.99,2019-05-22 16:16:00,"582 13th St, New York City, NY 10001"
197206,Bose SoundSport Headphones,1,99.99,2019-05-07 21:45:00,"83 Walnut St, Austin, TX 73301"
197207,Lightning Charging Cable,1,14.95,2019-05-30 16:51:00,"655 Elm St, Los Angeles, CA 90001"
197208,Wired Headphones,1,11.99,2019-05-18 12:41:00,"416 11th St, Portland, OR 97035"
197209,iPhone,1,700,2019-05-24 07:49:00,"314 Hickory St, San Francisco, CA 94016"
197209,Lightning Charging Cable,1,14.95,2019-05-24 07:49:00,"314 Hickory St, San Francisco, CA 94016"
197210,AA Batteries (4-pack),1,3.84,2019-05-21 12:41:00,"650 11th St, Los Angeles, CA 90001"
197211,27in 4K Gaming Monitor,1,389.99,2019-05-25 15:43:00,"975 13th St, San Francisco, CA 94016"
197212,Wired Headphones,2,11.99,2019-05-29 15:19:00,"760 Lake St, San Francisco, CA 94016"
197213,AA Batteries (4-pack),1,3.84,2019-05-09 17:24:00,"328 Meadow St, Dallas, TX 75001"
197214,Apple Airpods Headphones,1,150,2019-05-22 21:02:00,"288 Johnson St, Portland, ME 04101"
197215,AAA Batteries (4-pack),1,2.99,2019-05-20 12:18:00,"901 Center St, Seattle, WA 98101"
197216,iPhone,1,700,2019-05-09 16:50:00,"34 1st St, Portland, ME 04101"
197217,AAA Batteries (4-pack),1,2.99,2019-05-17 18:10:00,"391 Meadow St, San Francisco, CA 94016"
197218,Wired Headphones,1,11.99,2019-05-28 10:25:00,"288 Hill St, San Francisco, CA 94016"
197219,Flatscreen TV,1,300,2019-05-17 14:07:00,"957 9th St, New York City, NY 10001"
197220,AA Batteries (4-pack),1,3.84,2019-05-08 21:24:00,"54 6th St, Dallas, TX 75001"
197221,AAA Batteries (4-pack),1,2.99,2019-05-15 12:02:00,"515 Meadow St, Dallas, TX 75001"
197222,iPhone,1,700,2019-05-10 07:55:00,"401 12th St, Atlanta, GA 30301"
197223,AAA Batteries (4-pack),2,2.99,2019-05-28 07:42:00,"200 North St, Dallas, TX 75001"
197224,USB-C Charging Cable,1,11.95,2019-05-12 20:48:00,"587 1st St, Austin, TX 73301"
197225,Macbook Pro Laptop,1,1700,2019-05-22 14:13:00,"467 Park St, Atlanta, GA 30301"
197226,Apple Airpods Headphones,1,150,2019-05-05 17:54:00,"797 Ridge St, San Francisco, CA 94016"
197227,34in Ultrawide Monitor,1,379.99,2019-05-14 20:24:00,"110 Walnut St, New York City, NY 10001"
197228,Apple Airpods Headphones,1,150,2019-05-19 21:53:00,"67 Dogwood St, Seattle, WA 98101"
197229,Bose SoundSport Headphones,1,99.99,2019-05-12 11:28:00,"259 Washington St, New York City, NY 10001"
197230,AAA Batteries (4-pack),1,2.99,2019-05-25 20:11:00,"591 Spruce St, Boston, MA 02215"
197231,Flatscreen TV,1,300,2019-05-26 22:58:00,"648 Jackson St, San Francisco, CA 94016"
197232,Lightning Charging Cable,1,14.95,2019-05-29 08:45:00,"295 9th St, Los Angeles, CA 90001"
197233,USB-C Charging Cable,1,11.95,2019-05-29 15:52:00,"616 Park St, San Francisco, CA 94016"
197234,34in Ultrawide Monitor,1,379.99,2019-05-26 13:26:00,"837 5th St, Atlanta, GA 30301"
197235,Apple Airpods Headphones,1,150,2019-05-02 18:45:00,"230 14th St, Boston, MA 02215"
197236,34in Ultrawide Monitor,1,379.99,2019-05-30 07:18:00,"660 Dogwood St, Dallas, TX 75001"
197237,Macbook Pro Laptop,1,1700,2019-05-29 16:21:00,"900 4th St, San Francisco, CA 94016"
197238,Apple Airpods Headphones,1,150,2019-05-28 14:11:00,"543 Chestnut St, Seattle, WA 98101"
197239,AA Batteries (4-pack),2,3.84,2019-05-13 12:38:00,"10 Hill St, Boston, MA 02215"
197240,27in FHD Monitor,1,149.99,2019-05-12 11:28:00,"672 Cherry St, Seattle, WA 98101"
197241,Google Phone,1,600,2019-05-28 19:05:00,"553 Jackson St, Portland, OR 97035"
197242,AA Batteries (4-pack),2,3.84,2019-05-12 18:38:00,"132 11th St, Portland, OR 97035"
197243,iPhone,1,700,2019-05-27 13:46:00,"803 6th St, Atlanta, GA 30301"
197244,Bose SoundSport Headphones,1,99.99,2019-05-27 00:17:00,"170 Spruce St, Atlanta, GA 30301"
197245,AA Batteries (4-pack),1,3.84,2019-05-01 15:49:00,"983 8th St, Portland, OR 97035"
197246,USB-C Charging Cable,1,11.95,2019-05-04 15:56:00,"195 6th St, Boston, MA 02215"
197247,Lightning Charging Cable,1,14.95,2019-05-10 05:11:00,"880 South St, San Francisco, CA 94016"
197248,USB-C Charging Cable,1,11.95,2019-05-23 09:19:00,"261 2nd St, San Francisco, CA 94016"
197249,Bose SoundSport Headphones,1,99.99,2019-05-04 19:21:00,"420 2nd St, Boston, MA 02215"
197250,Macbook Pro Laptop,1,1700,2019-05-02 20:24:00,"931 13th St, San Francisco, CA 94016"
197251,Bose SoundSport Headphones,1,99.99,2019-05-06 00:23:00,"566 Dogwood St, Los Angeles, CA 90001"
197252,Macbook Pro Laptop,1,1700,2019-05-28 15:49:00,"725 Forest St, San Francisco, CA 94016"
197253,AAA Batteries (4-pack),1,2.99,2019-05-20 21:57:00,"257 Dogwood St, Los Angeles, CA 90001"
197254,27in 4K Gaming Monitor,1,389.99,2019-05-12 09:57:00,"819 Lake St, New York City, NY 10001"
197255,AAA Batteries (4-pack),2,2.99,2019-05-13 18:09:00,"226 8th St, Los Angeles, CA 90001"
197256,USB-C Charging Cable,1,11.95,2019-05-30 23:46:00,"103 1st St, Seattle, WA 98101"
197257,Apple Airpods Headphones,1,150,2019-05-19 20:37:00,"820 West St, Seattle, WA 98101"
197258,Wired Headphones,1,11.99,2019-05-10 00:21:00,"270 Adams St, Boston, MA 02215"
197259,Wired Headphones,1,11.99,2019-05-09 17:08:00,"949 Highland St, Dallas, TX 75001"
197260,Google Phone,1,600,2019-05-24 10:47:00,"870 Lake St, Seattle, WA 98101"
197261,USB-C Charging Cable,1,11.95,2019-05-31 16:27:00,"715 Elm St, San Francisco, CA 94016"
197262,Bose SoundSport Headphones,1,99.99,2019-05-26 09:14:00,"713 11th St, New York City, NY 10001"
197263,USB-C Charging Cable,1,11.95,2019-05-14 13:41:00,"446 Elm St, New York City, NY 10001"
197264,20in Monitor,1,109.99,2019-05-30 21:59:00,"84 Main St, New York City, NY 10001"
197265,Apple Airpods Headphones,1,150,2019-05-13 23:10:00,"82 Johnson St, Boston, MA 02215"
197266,USB-C Charging Cable,1,11.95,2019-05-16 09:16:00,"200 Cedar St, Atlanta, GA 30301"
197267,Google Phone,1,600,2019-05-19 12:24:00,"10 Lincoln St, San Francisco, CA 94016"
197268,AAA Batteries (4-pack),1,2.99,2019-05-22 17:42:00,"330 Johnson St, Los Angeles, CA 90001"
197269,LG Washing Machine,1,600.0,2019-05-08 20:55:00,"89 12th St, Los Angeles, CA 90001"
197270,Wired Headphones,1,11.99,2019-05-03 08:17:00,"375 Cedar St, Dallas, TX 75001"
197271,Macbook Pro Laptop,1,1700,2019-05-07 15:44:00,"574 Forest St, Atlanta, GA 30301"
197272,ThinkPad Laptop,1,999.99,2019-05-15 10:39:00,"910 Main St, Portland, OR 97035"
197273,iPhone,1,700,2019-05-25 19:42:00,"407 Chestnut St, Seattle, WA 98101"
197273,Lightning Charging Cable,1,14.95,2019-05-25 19:42:00,"407 Chestnut St, Seattle, WA 98101"
197274,27in 4K Gaming Monitor,1,389.99,2019-05-23 14:53:00,"795 12th St, San Francisco, CA 94016"
197275,AA Batteries (4-pack),1,3.84,2019-05-28 22:59:00,"697 Spruce St, Dallas, TX 75001"
197276,AAA Batteries (4-pack),2,2.99,2019-05-27 14:08:00,"313 5th St, Atlanta, GA 30301"
197277,34in Ultrawide Monitor,1,379.99,2019-05-17 02:16:00,"688 Willow St, Dallas, TX 75001"
197278,AA Batteries (4-pack),2,3.84,2019-05-12 15:36:00,"679 Johnson St, Dallas, TX 75001"
197279,34in Ultrawide Monitor,1,379.99,2019-05-02 18:24:00,"135 Chestnut St, Seattle, WA 98101"
197280,iPhone,1,700,2019-05-09 15:59:00,"395 7th St, Atlanta, GA 30301"
197280,Apple Airpods Headphones,1,150,2019-05-09 15:59:00,"395 7th St, Atlanta, GA 30301"
197281,AAA Batteries (4-pack),2,2.99,2019-05-29 09:33:00,"100 13th St, San Francisco, CA 94016"
197282,LG Washing Machine,1,600.0,2019-05-23 20:42:00,"775 North St, Los Angeles, CA 90001"
197283,Apple Airpods Headphones,1,150,2019-05-10 17:28:00,"277 Wilson St, Atlanta, GA 30301"
197284,Lightning Charging Cable,1,14.95,2019-05-14 21:53:00,"286 Elm St, New York City, NY 10001"
197285,Lightning Charging Cable,1,14.95,2019-05-02 22:27:00,"204 Walnut St, San Francisco, CA 94016"
197286,Google Phone,1,600,2019-05-19 21:38:00,"275 Meadow St, San Francisco, CA 94016"
197287,Wired Headphones,1,11.99,2019-05-17 23:06:00,"522 14th St, San Francisco, CA 94016"
197288,iPhone,1,700,2019-05-03 08:52:00,"182 Forest St, Seattle, WA 98101"
197288,Apple Airpods Headphones,1,150,2019-05-03 08:52:00,"182 Forest St, Seattle, WA 98101"
197289,ThinkPad Laptop,1,999.99,2019-05-22 11:53:00,"85 West St, Atlanta, GA 30301"
197290,Lightning Charging Cable,1,14.95,2019-05-08 15:37:00,"69 Jackson St, Dallas, TX 75001"
197291,27in FHD Monitor,1,149.99,2019-05-05 15:02:00,"109 West St, San Francisco, CA 94016"
197292,Wired Headphones,1,11.99,2019-05-08 17:36:00,"918 Madison St, Los Angeles, CA 90001"
197293,AAA Batteries (4-pack),3,2.99,2019-05-15 22:32:00,"291 Meadow St, Portland, OR 97035"
197294,AA Batteries (4-pack),1,3.84,2019-05-12 17:36:00,"986 2nd St, San Francisco, CA 94016"
197295,ThinkPad Laptop,1,999.99,2019-05-26 10:32:00,"916 Walnut St, San Francisco, CA 94016"
197296,Lightning Charging Cable,1,14.95,2019-05-21 02:02:00,"977 Park St, San Francisco, CA 94016"
197297,Lightning Charging Cable,1,14.95,2019-05-20 15:03:00,"97 Forest St, San Francisco, CA 94016"
197298,Wired Headphones,1,11.99,2019-05-30 15:47:00,"486 7th St, Boston, MA 02215"
197299,Apple Airpods Headphones,1,150,2019-05-01 20:10:00,"434 River St, Dallas, TX 75001"
197300,Lightning Charging Cable,1,14.95,2019-05-31 11:12:00,"854 Madison St, Dallas, TX 75001"
197301,Apple Airpods Headphones,1,150,2019-05-04 19:14:00,"565 1st St, Portland, ME 04101"
197302,27in FHD Monitor,1,149.99,2019-05-10 17:52:00,"261 South St, Boston, MA 02215"
197303,Lightning Charging Cable,1,14.95,2019-05-24 10:24:00,"695 Lake St, Dallas, TX 75001"
197304,AA Batteries (4-pack),1,3.84,2019-05-12 21:47:00,"47 Johnson St, Seattle, WA 98101"
197305,Vareebadd Phone,1,400,2019-05-03 12:31:00,"761 North St, Portland, OR 97035"
197306,Apple Airpods Headphones,1,150,2019-05-21 16:34:00,"750 Hickory St, Atlanta, GA 30301"
197307,Wired Headphones,1,11.99,2019-05-12 19:11:00,"459 9th St, Austin, TX 73301"
197308,Wired Headphones,1,11.99,2019-05-08 21:49:00,"328 Highland St, San Francisco, CA 94016"
197309,USB-C Charging Cable,1,11.95,2019-05-25 16:43:00,"913 Lakeview St, San Francisco, CA 94016"
197310,Wired Headphones,1,11.99,2019-05-20 19:41:00,"938 9th St, Boston, MA 02215"
197311,USB-C Charging Cable,1,11.95,2019-05-30 19:09:00,"697 Lake St, Los Angeles, CA 90001"
197312,27in FHD Monitor,1,149.99,2019-05-06 09:18:00,"373 Maple St, Boston, MA 02215"
197313,AA Batteries (4-pack),1,3.84,2019-05-09 13:35:00,"620 Jackson St, San Francisco, CA 94016"
197314,USB-C Charging Cable,1,11.95,2019-05-16 22:00:00,"944 Johnson St, Los Angeles, CA 90001"
197315,27in FHD Monitor,1,149.99,2019-05-16 17:13:00,"103 6th St, Los Angeles, CA 90001"
197316,Lightning Charging Cable,1,14.95,2019-05-15 13:57:00,"996 12th St, San Francisco, CA 94016"
197317,AAA Batteries (4-pack),1,2.99,2019-05-08 19:09:00,"345 Hickory St, San Francisco, CA 94016"
197318,AA Batteries (4-pack),1,3.84,2019-05-19 09:51:00,"896 1st St, Portland, OR 97035"
197318,Wired Headphones,1,11.99,2019-05-19 09:51:00,"896 1st St, Portland, OR 97035"
197319,Apple Airpods Headphones,1,150,2019-05-06 21:09:00,"796 6th St, Austin, TX 73301"
197320,27in FHD Monitor,1,149.99,2019-05-02 15:22:00,"93 West St, Portland, OR 97035"
197321,Apple Airpods Headphones,1,150,2019-05-22 19:11:00,"154 Dogwood St, San Francisco, CA 94016"
197322,Lightning Charging Cable,1,14.95,2019-05-31 11:45:00,"958 Chestnut St, San Francisco, CA 94016"
197323,Wired Headphones,1,11.99,2019-05-24 16:02:00,"280 Cedar St, San Francisco, CA 94016"
197324,ThinkPad Laptop,1,999.99,2019-05-11 23:49:00,"773 1st St, Boston, MA 02215"
197325,Lightning Charging Cable,1,14.95,2019-05-14 08:01:00,"614 13th St, Boston, MA 02215"
197326,AA Batteries (4-pack),1,3.84,2019-05-12 13:26:00,"663 Walnut St, Atlanta, GA 30301"
197327,Apple Airpods Headphones,1,150,2019-05-10 19:03:00,"849 Lincoln St, San Francisco, CA 94016"
197328,Google Phone,1,600,2019-05-16 09:59:00,"181 Wilson St, New York City, NY 10001"
197329,Lightning Charging Cable,1,14.95,2019-05-07 12:31:00,"726 Highland St, Atlanta, GA 30301"
197330,AAA Batteries (4-pack),1,2.99,2019-05-15 11:20:00,"423 Main St, Austin, TX 73301"
197331,Wired Headphones,1,11.99,2019-05-17 07:21:00,"962 13th St, New York City, NY 10001"
197332,AAA Batteries (4-pack),2,2.99,2019-05-24 20:37:00,"798 14th St, San Francisco, CA 94016"
197333,Flatscreen TV,1,300,2019-05-18 12:27:00,"592 14th St, Los Angeles, CA 90001"
197334,34in Ultrawide Monitor,1,379.99,2019-05-25 06:05:00,"840 Hill St, San Francisco, CA 94016"
197335,Lightning Charging Cable,1,14.95,2019-05-12 13:31:00,"462 Elm St, Los Angeles, CA 90001"
197336,Flatscreen TV,1,300,2019-05-16 08:52:00,"923 Forest St, New York City, NY 10001"
197337,AA Batteries (4-pack),1,3.84,2019-05-24 12:09:00,"878 Adams St, San Francisco, CA 94016"
197338,Wired Headphones,1,11.99,2019-05-09 06:01:00,"456 6th St, New York City, NY 10001"
197339,Bose SoundSport Headphones,1,99.99,2019-05-03 19:51:00,"280 Walnut St, Dallas, TX 75001"
197340,AA Batteries (4-pack),1,3.84,2019-05-23 15:26:00,"844 Adams St, Boston, MA 02215"
197341,Flatscreen TV,1,300,2019-05-04 12:56:00,"483 Lakeview St, Atlanta, GA 30301"
197342,AA Batteries (4-pack),1,3.84,2019-05-25 10:40:00,"3 1st St, Dallas, TX 75001"
197343,USB-C Charging Cable,1,11.95,2019-05-28 22:12:00,"774 North St, Austin, TX 73301"
197344,Apple Airpods Headphones,1,150,2019-05-04 12:09:00,"748 Washington St, Los Angeles, CA 90001"
197345,27in FHD Monitor,1,149.99,2019-05-06 23:20:00,"951 4th St, San Francisco, CA 94016"
197346,Macbook Pro Laptop,1,1700,2019-05-12 22:32:00,"955 Wilson St, Los Angeles, CA 90001"
197347,AA Batteries (4-pack),1,3.84,2019-05-31 12:11:00,"610 Maple St, San Francisco, CA 94016"
197348,Lightning Charging Cable,1,14.95,2019-05-08 20:59:00,"711 14th St, San Francisco, CA 94016"
197349,AAA Batteries (4-pack),1,2.99,2019-05-17 07:11:00,"982 Willow St, Boston, MA 02215"
197350,USB-C Charging Cable,1,11.95,2019-05-01 14:49:00,"126 12th St, Los Angeles, CA 90001"
197351,USB-C Charging Cable,1,11.95,2019-05-24 10:38:00,"660 Hill St, Dallas, TX 75001"
197352,27in FHD Monitor,1,149.99,2019-05-20 09:51:00,"858 Cherry St, San Francisco, CA 94016"
197353,Google Phone,1,600,2019-05-25 13:53:00,"237 Ridge St, Los Angeles, CA 90001"
197354,Bose SoundSport Headphones,1,99.99,2019-05-27 11:49:00,"340 Dogwood St, San Francisco, CA 94016"
197355,USB-C Charging Cable,1,11.95,2019-05-05 22:58:00,"521 Lake St, Los Angeles, CA 90001"
197356,Google Phone,1,600,2019-05-04 09:22:00,"178 Main St, Atlanta, GA 30301"
197356,USB-C Charging Cable,1,11.95,2019-05-04 09:22:00,"178 Main St, Atlanta, GA 30301"
197357,Google Phone,1,600,2019-05-16 22:28:00,"487 Washington St, Boston, MA 02215"
197358,Wired Headphones,2,11.99,2019-05-01 19:50:00,"452 Lincoln St, Los Angeles, CA 90001"
197359,Bose SoundSport Headphones,1,99.99,2019-05-01 19:39:00,"342 9th St, Los Angeles, CA 90001"
197360,Lightning Charging Cable,1,14.95,2019-05-03 10:24:00,"780 7th St, Seattle, WA 98101"
197361,Google Phone,1,600,2019-05-12 12:05:00,"611 Willow St, San Francisco, CA 94016"
197362,Wired Headphones,1,11.99,2019-05-12 10:44:00,"209 Maple St, Atlanta, GA 30301"
197363,USB-C Charging Cable,1,11.95,2019-05-28 15:27:00,"208 Park St, San Francisco, CA 94016"
197364,USB-C Charging Cable,1,11.95,2019-05-24 13:57:00,"859 Hickory St, Dallas, TX 75001"
197365,Bose SoundSport Headphones,1,99.99,2019-05-13 21:48:00,"92 Madison St, New York City, NY 10001"
197366,Lightning Charging Cable,1,14.95,2019-05-24 10:21:00,"108 North St, Los Angeles, CA 90001"
197367,Vareebadd Phone,1,400,2019-05-01 14:22:00,"60 10th St, New York City, NY 10001"
197367,USB-C Charging Cable,1,11.95,2019-05-01 14:22:00,"60 10th St, New York City, NY 10001"
197368,iPhone,1,700,2019-05-15 10:30:00,"827 Sunset St, Los Angeles, CA 90001"
197369,Wired Headphones,1,11.99,2019-05-17 10:49:00,"700 11th St, Los Angeles, CA 90001"
197370,AAA Batteries (4-pack),1,2.99,2019-05-28 12:49:00,"319 Highland St, Atlanta, GA 30301"
197371,iPhone,1,700,2019-05-08 18:35:00,"493 4th St, Dallas, TX 75001"
197372,Lightning Charging Cable,1,14.95,2019-05-10 23:11:00,"731 11th St, New York City, NY 10001"
197372,Bose SoundSport Headphones,1,99.99,2019-05-10 23:11:00,"731 11th St, New York City, NY 10001"
197373,Apple Airpods Headphones,1,150,2019-05-24 21:05:00,"473 Sunset St, San Francisco, CA 94016"
197374,Wired Headphones,1,11.99,2019-05-02 20:46:00,"743 Ridge St, San Francisco, CA 94016"
197375,Apple Airpods Headphones,1,150,2019-05-21 10:01:00,"73 Madison St, Dallas, TX 75001"
197376,USB-C Charging Cable,1,11.95,2019-05-24 07:45:00,"382 8th St, Los Angeles, CA 90001"
197377,iPhone,1,700,2019-05-19 09:59:00,"795 8th St, Boston, MA 02215"
197378,Lightning Charging Cable,1,14.95,2019-05-24 10:45:00,"102 Cedar St, New York City, NY 10001"
197379,Apple Airpods Headphones,1,150,2019-05-02 18:20:00,"204 Lake St, San Francisco, CA 94016"
197380,AAA Batteries (4-pack),1,2.99,2019-05-29 14:50:00,"534 Willow St, Seattle, WA 98101"
197381,Apple Airpods Headphones,2,150,2019-05-20 16:31:00,"208 8th St, Atlanta, GA 30301"
197382,Lightning Charging Cable,1,14.95,2019-05-30 12:46:00,"391 13th St, Dallas, TX 75001"
197383,Wired Headphones,1,11.99,2019-05-15 22:58:00,"189 Washington St, New York City, NY 10001"
